"YEAR","STATEFIP","METRO","NCHILD","SEX","AGE","RACE","RACED","EDUC","EDUCD","SCHLTYPE","FTOTINC"
2016,37,4,0,1,22,1,100,6,65,1,9999999
2016,37,4,0,2,23,1,100,10,101,1,188000
2016,37,4,0,1,24,1,100,10,101,1,0
2016,37,4,0,2,24,2,200,7,71,1,56200
2016,37,4,0,1,23,2,200,7,71,1,56200
2016,37,4,0,1,25,1,100,6,63,1,9999999
2016,37,4,2,2,25,2,200,7,71,1,56000
2016,37,4,2,1,25,2,200,6,63,1,56000
2016,37,4,1,2,25,1,100,7,71,3,8500
2016,37,4,0,1,25,1,100,6,63,1,9999999
2016,37,4,0,1,19,2,200,6,64,1,43000
2016,37,3,0,1,19,1,100,6,63,1,9000
2016,37,3,0,2,20,1,100,6,65,2,12000
2016,37,3,0,1,21,7,700,6,63,1,12000
2016,37,2,0,1,21,1,100,8,81,2,9999999
2016,37,4,0,1,25,2,200,6,65,2,19700
2016,38,0,0,1,21,2,200,6,63,3,9999999
2016,38,0,0,1,22,1,100,7,71,3,9999999
2016,39,3,0,1,19,1,100,7,71,2,84600
2016,39,2,0,1,24,6,610,10,101,1,25000
2016,39,1,0,1,23,1,100,7,71,1,91300
2016,39,1,0,2,22,1,100,7,71,2,95700
2016,39,1,0,1,25,1,100,6,63,1,35500
2016,39,3,0,2,19,1,100,7,71,2,353800
2016,39,4,1,1,24,1,100,6,63,1,7000
2016,39,4,1,2,23,1,100,6,63,1,7000
2016,39,1,0,2,24,1,100,6,63,1,95000
2016,39,2,0,2,21,1,100,7,71,3,9999999
2016,39,0,4,1,25,1,100,2,26,1,0
2016,39,0,4,2,23,1,100,5,50,1,0
2016,39,4,0,1,20,1,100,7,71,2,110000
2016,39,1,1,2,23,1,100,6,63,1,2400
2016,39,1,1,1,23,1,100,7,71,1,2400
2016,39,4,0,1,23,1,100,6,65,1,27200
2016,39,4,0,2,22,1,100,7,71,3,105900
2016,39,3,0,1,24,1,100,6,63,1,9999999
2016,39,4,0,2,25,1,100,10,101,1,32000
2016,39,3,0,1,21,1,100,7,71,2,2000
2016,39,3,0,1,20,1,100,7,71,2,8000
2016,39,3,0,2,20,1,100,7,71,2,0
2016,39,3,0,2,19,1,100,7,71,3,35800
2016,39,1,1,2,25,1,100,6,63,1,52000
2016,39,4,0,2,21,1,100,6,65,1,21800
2016,39,4,0,1,20,1,100,6,63,1,21800
2016,39,2,0,1,23,2,200,7,71,2,7000
2016,39,4,0,2,21,1,100,6,65,1,11200
2016,39,1,0,1,19,1,100,6,63,1,20900
2016,39,3,0,1,19,1,100,6,63,3,184400
2016,39,4,0,1,21,2,200,6,64,1,9500
2016,39,4,0,2,22,7,700,6,61,1,10000
2016,39,4,0,2,25,2,200,10,101,1,80000
2016,39,3,0,1,22,7,700,6,63,1,59510
2016,39,4,1,2,25,1,100,7,71,1,67000
2016,39,2,0,1,21,7,700,7,71,1,97000
2016,39,3,0,1,25,1,100,6,63,1,9400
2016,39,4,0,2,24,1,100,10,101,1,83000
2016,39,3,0,2,19,1,100,6,63,3,34400
2016,39,3,0,2,25,1,100,6,64,1,26000
2016,39,4,0,1,20,1,100,7,71,3,9999999
2016,39,1,0,1,19,1,100,4,40,2,37200
2016,39,3,0,2,21,1,100,8,81,3,86500
2016,39,2,0,2,24,4,400,6,63,1,3400
2016,39,0,0,2,24,7,700,6,63,1,9700
2016,39,3,1,2,21,8,830,6,63,1,45000
2016,39,4,2,2,25,1,100,6,63,1,25104
2016,39,4,0,1,22,1,100,6,63,1,25104
2016,39,1,0,1,23,8,826,6,63,1,80100
2016,39,4,0,1,24,1,100,7,71,2,163400
2016,39,0,0,2,22,1,100,6,63,1,30000
2016,39,1,0,2,23,8,802,7,71,1,45000
2016,39,4,0,2,22,1,100,10,101,1,44900
2016,39,4,0,1,23,1,100,10,101,2,44900
2016,39,0,0,1,22,2,200,4,40,1,9999999
2016,39,4,0,2,20,1,100,7,71,3,9999999
2016,39,3,0,1,22,1,100,8,81,2,143750
2016,39,3,0,2,21,1,100,6,63,3,143750
2016,39,3,0,2,19,1,100,6,65,3,9999999
2016,39,3,1,2,23,1,100,6,65,1,72100
2016,39,2,0,1,22,1,100,6,65,1,205000
2016,39,0,0,1,23,1,100,6,63,1,14200
2016,40,0,0,2,25,1,100,8,81,1,76000
2016,40,4,0,1,20,8,802,5,50,2,9580
2016,40,3,1,2,23,8,802,10,101,2,3100
2016,40,0,2,2,24,1,100,7,71,1,75330
2016,40,0,2,1,24,1,100,5,50,1,75330
2016,40,1,3,2,25,1,100,7,71,3,98000
2016,40,4,0,2,20,2,200,5,50,1,22550
2016,40,4,1,1,24,2,200,2,26,1,0
2016,40,4,0,2,20,1,100,8,81,2,21000
2016,40,4,0,1,25,1,100,10,101,2,0
2016,40,0,1,1,24,3,304,6,64,1,59160
2016,40,0,1,2,25,1,100,7,71,1,101400
2016,40,0,1,1,24,8,802,6,63,1,101400
2016,40,0,0,1,21,1,100,6,65,1,101400
2016,40,4,2,2,24,7,700,6,63,1,40000
2016,40,1,0,1,19,1,100,6,63,1,9999999
2016,40,0,1,1,24,1,100,6,65,1,12100
2016,40,0,1,2,21,1,100,6,63,1,12100
2016,40,0,0,1,19,1,100,7,71,2,9999999
2016,40,4,0,2,21,1,100,7,71,3,72000
2016,40,1,0,1,21,1,100,7,71,2,177000
2016,40,4,0,1,19,1,100,6,63,1,9999999
2016,41,4,0,1,25,7,700,6,65,1,18700
2016,41,4,0,1,24,1,100,7,71,1,107000
2016,41,4,0,2,24,1,100,10,101,3,107000
2016,41,3,1,2,25,1,100,8,81,1,95700
2016,41,3,1,1,25,1,100,6,63,1,95700
2016,41,4,0,2,25,1,100,6,63,1,9999999
2016,41,3,0,2,19,1,100,7,71,2,386000
2016,41,0,2,2,25,1,100,6,63,1,41800
2016,41,3,0,1,21,1,100,6,63,1,15000
2016,41,3,0,1,23,1,100,6,63,1,9500
2016,41,4,0,1,25,1,100,7,71,1,135000
2016,41,3,0,2,25,1,100,11,114,2,88000
2016,41,3,0,2,19,1,100,6,63,2,88000
2016,41,3,0,1,20,1,100,6,63,2,88000
2016,41,4,0,2,19,1,100,6,65,3,9999999
2016,42,3,2,2,24,1,100,4,40,1,10000
2016,42,3,0,1,24,8,801,7,71,2,19200
2016,42,1,3,2,24,1,100,6,63,1,91920
2016,42,4,0,1,23,1,100,7,71,1,45990
2016,42,4,0,2,23,1,100,7,71,1,9999999
2016,42,2,0,1,24,6,610,10,101,1,6000
2016,42,4,0,2,25,1,100,6,65,1,35000
2016,42,4,0,1,20,1,100,6,63,1,35000
2016,42,3,0,1,25,1,100,8,81,1,17800
2016,42,3,0,1,24,2,200,6,65,1,9999999
2016,42,4,0,1,22,8,826,6,63,1,167000
2016,42,1,0,2,21,1,100,6,63,1,71000
2016,42,2,0,2,20,1,100,6,65,2,21150
2016,42,4,0,2,20,1,100,7,71,2,9999999
2016,42,4,0,1,19,6,610,6,65,2,9999999
2016,42,1,0,1,21,1,100,6,63,1,67000
2016,42,4,0,2,20,1,100,7,71,3,9999999
2016,42,4,1,2,19,1,100,6,65,1,42200
2016,42,1,1,1,25,1,100,6,63,1,88000
2016,42,1,1,2,22,1,100,6,64,1,88000
2016,42,3,0,1,22,1,100,7,71,3,9999999
2016,42,3,0,2,20,1,100,7,71,3,9999999
2016,42,2,0,2,21,1,100,8,81,3,9999999
2016,42,3,0,2,20,1,100,7,71,3,9999999
2016,42,4,0,2,21,1,100,7,71,2,9999999
2016,42,3,0,1,23,1,100,6,63,1,128600
2016,42,0,0,1,20,1,100,7,71,2,9999999
2016,42,4,0,1,20,1,100,6,63,1,167000
2016,42,2,0,2,23,1,100,10,101,3,8000
2016,42,2,0,2,23,1,100,10,101,3,7000
2016,42,2,0,2,21,1,100,7,71,3,20750
2016,42,2,0,2,21,1,100,7,71,2,5500
2016,42,3,0,1,24,1,100,10,101,1,548000
2016,42,4,0,1,20,4,400,7,71,3,9999999
2016,42,3,3,2,24,1,100,2,26,1,38000
2016,42,3,0,1,20,1,100,7,71,3,9999999
2016,42,2,0,2,22,2,200,6,63,1,9999999
2016,42,4,0,1,21,1,100,7,71,3,9999999
2016,42,4,1,2,25,1,100,4,40,1,25790
2016,42,1,0,2,23,1,100,10,101,2,102400
2016,42,1,0,1,20,1,100,6,63,1,102400
2016,42,1,1,2,22,1,100,7,71,1,9900
2016,42,1,1,1,23,1,100,6,63,1,9900
2016,42,3,0,1,25,1,100,6,63,1,18000
2016,42,3,0,1,22,1,100,7,71,1,2400
2016,42,3,1,1,25,1,100,6,64,1,41000
2016,42,4,0,1,22,1,100,10,101,2,216300
2016,42,1,2,1,25,1,100,6,63,1,5000
2016,42,1,2,2,23,1,100,6,63,1,5000
2016,42,4,0,2,19,1,100,6,63,1,43900
2016,42,4,0,2,20,1,100,6,63,1,4600
2016,42,3,0,1,19,8,801,6,63,1,17400
2016,42,3,0,1,19,1,100,5,50,2,123500
2016,42,4,1,2,21,1,100,6,63,1,145100
2016,42,4,0,1,21,1,100,7,71,3,145100
2016,42,4,0,2,20,1,100,6,63,1,145100
2016,42,4,0,1,19,1,100,7,71,1,145100
2016,42,4,0,1,21,6,643,6,63,3,45300
2016,42,4,0,2,19,6,643,6,61,2,45300
2016,42,4,0,2,20,1,100,7,71,2,9999999
2016,42,1,0,2,24,1,100,6,63,1,26000
2016,42,2,0,2,19,1,100,6,63,2,9999999
2016,42,3,0,1,21,1,100,10,101,3,116510
2016,42,3,0,1,21,1,100,7,71,2,57000
2016,42,1,0,1,19,1,100,0,2,1,53900
2016,42,4,0,1,19,2,200,7,71,3,9999999
2016,44,4,0,2,22,1,100,10,101,1,184000
2016,44,4,0,2,22,1,100,10,101,1,184000
2016,44,3,0,1,21,1,100,6,63,2,100700
2016,44,3,0,2,23,1,100,6,63,1,20000
2016,44,3,0,1,25,1,100,6,63,1,40000
2016,44,3,0,1,19,6,660,6,63,2,9999999
2016,44,3,0,2,25,1,100,10,101,2,184190
2016,44,3,0,1,21,1,100,10,101,2,9999999
2016,44,3,0,1,21,1,100,7,71,3,167500
2016,44,4,0,2,21,1,100,5,50,1,31830
2016,45,3,0,1,21,2,200,6,64,1,1300
2016,45,4,0,2,22,1,100,6,64,1,45000
2016,45,0,1,2,23,1,100,7,71,3,30000
2016,45,0,1,1,24,1,100,6,63,1,30000
2016,45,3,0,2,21,2,200,8,81,2,8000
2016,45,4,0,1,24,1,100,6,64,1,51200
2016,45,0,0,2,21,1,100,7,71,2,98700
2016,45,0,2,2,25,2,200,6,63,1,3200
2016,45,0,0,1,22,1,100,6,63,1,50000
2016,45,0,0,2,21,1,100,6,63,1,50000
2016,45,4,0,1,19,1,100,6,63,1,81000
2016,45,4,0,1,21,1,100,5,50,1,42700
2016,45,4,0,1,23,2,200,6,63,1,9999999
2016,45,4,0,1,19,1,100,7,71,2,65800
2016,45,1,0,1,23,1,100,4,40,1,50560
2016,45,3,0,2,22,1,100,11,114,1,100000
2016,45,4,0,2,25,1,100,7,71,1,52600
2016,45,4,0,1,22,1,100,7,71,2,132500
2016,45,4,0,1,23,2,200,6,63,1,9999999
2016,45,4,0,1,22,2,200,7,71,2,9999999
2016,46,1,0,2,24,1,100,6,63,1,23000
2016,46,1,0,1,21,1,100,8,81,1,116000
2016,46,0,0,2,22,1,100,6,63,1,105000
2016,47,4,0,2,19,1,100,7,71,3,9999999
2016,47,0,0,2,23,1,100,6,65,1,96900
2016,47,0,0,1,19,1,100,6,65,2,96900
2016,47,2,0,1,19,2,200,6,65,1,60700
2016,47,4,0,1,24,1,100,7,71,2,73000
2016,47,4,0,2,23,1,100,6,65,1,73000
2016,47,4,0,2,24,2,200,10,101,1,76000
2016,47,0,0,1,23,2,200,4,40,1,9999999
2016,47,4,0,2,25,1,100,10,101,1,40000
2016,47,1,0,1,19,1,100,6,63,1,0
2016,47,4,0,2,24,1,100,10,101,1,10000
2016,47,4,0,2,24,1,100,10,101,1,20000
2016,47,0,0,1,20,1,100,6,63,1,48100
2016,47,0,0,2,20,1,100,6,63,1,2300
2016,47,4,0,1,20,2,200,6,63,2,38000
2016,47,0,0,2,22,1,100,10,101,2,65000
2016,47,4,0,1,24,1,100,6,63,1,131000
2016,47,4,0,1,23,1,100,6,63,2,131000
2016,47,4,0,1,19,2,200,6,63,2,9999999
2016,47,4,0,1,20,1,100,6,63,2,9999999
2016,47,0,1,1,25,1,100,6,63,1,49000
2016,47,0,1,2,23,1,100,6,65,1,49000
2016,47,4,0,1,22,1,100,6,63,1,60000
2016,47,4,0,2,21,1,100,6,63,1,60000
2016,47,4,0,1,21,1,100,8,81,2,12000
2016,47,4,0,1,25,8,818,11,114,2,12000
2016,47,4,0,2,21,1,100,10,101,2,180300
2016,47,0,0,1,24,1,100,6,64,1,95900
2016,47,0,0,1,24,1,100,6,63,1,95900
2016,47,4,0,1,24,1,100,8,81,1,86000
2016,47,4,0,2,21,1,100,7,71,2,162400
2016,47,4,0,2,20,1,100,7,71,2,162400
2016,47,0,0,1,22,1,100,6,63,1,9999999
2016,47,0,0,2,20,1,100,6,63,1,69200
2016,47,0,0,2,21,1,100,6,65,1,52500
2016,47,4,0,2,19,1,100,6,65,3,9999999
2016,47,1,0,1,24,1,100,6,63,1,18000
2016,47,1,0,2,23,1,100,7,71,1,15000
2016,47,2,0,1,25,1,100,10,101,1,35000
2016,47,4,0,1,20,1,100,6,63,1,29000
2016,47,0,0,1,19,1,100,6,63,1,1300
2016,47,0,0,1,25,1,100,10,101,3,0
2016,47,0,0,1,25,1,100,10,101,3,0
2016,47,0,0,1,24,1,100,7,71,1,13600
2016,47,4,2,2,21,2,200,6,63,1,4500
